source	destination	artifact_type	description	status	action	exported_at	analysis_root	quarto_dir
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_plots/svg/featurecounts_biotype_plot-pct.svg	multiqc/bam_qc/multiqc_report_plots/svg/featurecounts_biotype_plot-pct.svg	multiqc	BAM QC MultiQC multiqc_report_plots/svg/featurecounts_biotype_plot-pct.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_plots/svg/preseq_complexity_plot_molecules.svg	multiqc/bam_qc/multiqc_report_plots/svg/preseq_complexity_plot_molecules.svg	multiqc	BAM QC MultiQC multiqc_report_plots/svg/preseq_complexity_plot_molecules.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_plots/svg/qualimap_gene_coverage_profile_Counts.svg	multiqc/bam_qc/multiqc_report_plots/svg/qualimap_gene_coverage_profile_Counts.svg	multiqc	BAM QC MultiQC multiqc_report_plots/svg/qualimap_gene_coverage_profile_Counts.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_plots/svg/qualimap_gene_coverage_profile_Normalised.svg	multiqc/bam_qc/multiqc_report_plots/svg/qualimap_gene_coverage_profile_Normalised.svg	multiqc	BAM QC MultiQC multiqc_report_plots/svg/qualimap_gene_coverage_profile_Normalised.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_plots/svg/qualimap_genomic_origin-cnt.svg	multiqc/bam_qc/multiqc_report_plots/svg/qualimap_genomic_origin-cnt.svg	multiqc	BAM QC MultiQC multiqc_report_plots/svg/qualimap_genomic_origin-cnt.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_plots/svg/qualimap_genomic_origin-pct.svg	multiqc/bam_qc/multiqc_report_plots/svg/qualimap_genomic_origin-pct.svg	multiqc	BAM QC MultiQC multiqc_report_plots/svg/qualimap_genomic_origin-pct.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_plots/svg/rseqc_bam_stat.svg	multiqc/bam_qc/multiqc_report_plots/svg/rseqc_bam_stat.svg	multiqc	BAM QC MultiQC multiqc_report_plots/svg/rseqc_bam_stat.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_plots/svg/rseqc_infer_experiment_plot.svg	multiqc/bam_qc/multiqc_report_plots/svg/rseqc_infer_experiment_plot.svg	multiqc	BAM QC MultiQC multiqc_report_plots/svg/rseqc_infer_experiment_plot.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_plots/svg/rseqc_inner_distance_plot_Counts.svg	multiqc/bam_qc/multiqc_report_plots/svg/rseqc_inner_distance_plot_Counts.svg	multiqc	BAM QC MultiQC multiqc_report_plots/svg/rseqc_inner_distance_plot_Counts.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_plots/svg/rseqc_inner_distance_plot_Percentages.svg	multiqc/bam_qc/multiqc_report_plots/svg/rseqc_inner_distance_plot_Percentages.svg	multiqc	BAM QC MultiQC multiqc_report_plots/svg/rseqc_inner_distance_plot_Percentages.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_plots/svg/rseqc_junction_annotation_junctions_plot_Events-cnt.svg	multiqc/bam_qc/multiqc_report_plots/svg/rseqc_junction_annotation_junctions_plot_Events-cnt.svg	multiqc	BAM QC MultiQC multiqc_report_plots/svg/rseqc_junction_annotation_junctions_plot_Events-cnt.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_plots/svg/rseqc_junction_annotation_junctions_plot_Events-pct.svg	multiqc/bam_qc/multiqc_report_plots/svg/rseqc_junction_annotation_junctions_plot_Events-pct.svg	multiqc	BAM QC MultiQC multiqc_report_plots/svg/rseqc_junction_annotation_junctions_plot_Events-pct.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_plots/svg/rseqc_junction_annotation_junctions_plot_Junctions-cnt.svg	multiqc/bam_qc/multiqc_report_plots/svg/rseqc_junction_annotation_junctions_plot_Junctions-cnt.svg	multiqc	BAM QC MultiQC multiqc_report_plots/svg/rseqc_junction_annotation_junctions_plot_Junctions-cnt.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_plots/svg/rseqc_junction_annotation_junctions_plot_Junctions-pct.svg	multiqc/bam_qc/multiqc_report_plots/svg/rseqc_junction_annotation_junctions_plot_Junctions-pct.svg	multiqc	BAM QC MultiQC multiqc_report_plots/svg/rseqc_junction_annotation_junctions_plot_Junctions-pct.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_plots/svg/rseqc_junction_saturation_plot_All_Junctions.svg	multiqc/bam_qc/multiqc_report_plots/svg/rseqc_junction_saturation_plot_All_Junctions.svg	multiqc	BAM QC MultiQC multiqc_report_plots/svg/rseqc_junction_saturation_plot_All_Junctions.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_plots/svg/rseqc_junction_saturation_plot_Known_Junctions.svg	multiqc/bam_qc/multiqc_report_plots/svg/rseqc_junction_saturation_plot_Known_Junctions.svg	multiqc	BAM QC MultiQC multiqc_report_plots/svg/rseqc_junction_saturation_plot_Known_Junctions.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_plots/svg/rseqc_junction_saturation_plot_Novel_Junctions.svg	multiqc/bam_qc/multiqc_report_plots/svg/rseqc_junction_saturation_plot_Novel_Junctions.svg	multiqc	BAM QC MultiQC multiqc_report_plots/svg/rseqc_junction_saturation_plot_Novel_Junctions.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_plots/svg/rseqc_read_distribution_plot-cnt.svg	multiqc/bam_qc/multiqc_report_plots/svg/rseqc_read_distribution_plot-cnt.svg	multiqc	BAM QC MultiQC multiqc_report_plots/svg/rseqc_read_distribution_plot-cnt.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_plots/svg/rseqc_read_distribution_plot-pct.svg	multiqc/bam_qc/multiqc_report_plots/svg/rseqc_read_distribution_plot-pct.svg	multiqc	BAM QC MultiQC multiqc_report_plots/svg/rseqc_read_distribution_plot-pct.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_plots/svg/rseqc_read_dups_plot.svg	multiqc/bam_qc/multiqc_report_plots/svg/rseqc_read_dups_plot.svg	multiqc	BAM QC MultiQC multiqc_report_plots/svg/rseqc_read_dups_plot.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_plots/svg/strand_check_composition_bargraph.svg	multiqc/bam_qc/multiqc_report_plots/svg/strand_check_composition_bargraph.svg	multiqc	BAM QC MultiQC multiqc_report_plots/svg/strand_check_composition_bargraph.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_plots/svg/strand_check_summary_table.svg	multiqc/bam_qc/multiqc_report_plots/svg/strand_check_summary_table.svg	multiqc	BAM QC MultiQC multiqc_report_plots/svg/strand_check_summary_table.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report.html	multiqc/bam_qc/multiqc_report.html	multiqc	BAM QC MultiQC multiqc_report.html	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
